nom_categoria;nom_sub_categoria;des_grupo_dados;cod_orgao_responsavel;nom_orgao_responsavel;nom_conjunto_dados;des_conjunto_dados;txt_url;des_frequencia_atualizacao;dth_ultima_atualizacao;nom_dicionario_dados;des_dicionario_dados;des_tipo_campo;num_ordem
Administrativo;Gestão de Pessoas;Pensionistas;9577;SECRETARIA DE GESTÃO DE PESSOAS;Pensionistas do Senado Federal.;Relação dos pensionistas do Senado Federal.;https://adm.senado.gov.br/adm-dadosabertos/api/v1/servidores/pensionistas/csv;Diário;30/12/2025;Data Início;Informa a data de início do pagamento da pensão civil ao beneficiário.;Data;3
Administrativo;Gestão de Pessoas;Pensionistas;9577;SECRETARIA DE GESTÃO DE PESSOAS;Pensionistas do Senado Federal.;Relação dos pensionistas do Senado Federal.;https://adm.senado.gov.br/adm-dadosabertos/api/v1/servidores/pensionistas/csv;Diário;30/12/2025;Data fim;Informa a data final prevista para o pagamento das pensões temporárias.;Data;4
Administrativo;Gestão de Pessoas;Aposentadoria de Servidores;9577;SECRETARIA DE GESTÃO DE PESSOAS;Servidores aposentados do Senado Federal;Apresenta a relação, em Excel, dos servidores aposentados do Senado Federal.;https://www.senado.leg.br/transparencia/LAI/secrh/aposentados_efetivos.csv;Diário;15/07/2024;CATEGORIA;Informa a categoria do servidor aposentado efetivo, ou seja, se o mesmo é detentor de cargo público de auxiliar, técnico, analista, consultor ou Advogado.;Alfabético;2
Administrativo;Gestão de Pessoas;Aposentadoria de Servidores;9577;SECRETARIA DE GESTÃO DE PESSOAS;Servidores aposentados do Senado Federal;Apresenta a relação, em Excel, dos servidores aposentados do Senado Federal.;https://www.senado.leg.br/transparencia/LAI/secrh/aposentados_efetivos.csv;Diário;15/07/2024;CARGO;Informa o cargo no qual o servidor efetivo foi aposentado.;Alfabético;3
Administrativo;Gestão de Pessoas;Aposentadoria de Servidores;9577;SECRETARIA DE GESTÃO DE PESSOAS;Servidores aposentados do Senado Federal;Apresenta a relação, em Excel, dos servidores aposentados do Senado Federal.;https://www.senado.leg.br/transparencia/LAI/secrh/aposentados_efetivos.csv;Diário;15/07/2024;TIPO APOSENTADORIA;Informa se a aposentadoria do servidor efetivo foi voluntária, por invalidez ou compulsória.;Alfabético;5
Administrativo;Gestão de Pessoas;Aposentadoria de Servidores;9577;SECRETARIA DE GESTÃO DE PESSOAS;Previsão de aposentadoria.;Informa, em planilha Excel, por cargo e categoria, o mês e ano em que os servidores efetivos implementaram ou implementarão as condições pra aposentadoria voluntária ou compulsória.;https://adm.senado.gov.br/adm-dadosabertos/api/v1/servidores/previsao-aposentadoria/csv;Diário;30/12/2025;CARGO;Informa o cargo ocupado pelo servidor efetivo.;Alfabético;1
Administrativo;Gestão de Pessoas;Aposentadoria de Servidores;9577;SECRETARIA DE GESTÃO DE PESSOAS;Previsão de aposentadoria.;Informa, em planilha Excel, por cargo e categoria, o mês e ano em que os servidores efetivos implementaram ou implementarão as condições pra aposentadoria voluntária ou compulsória.;https://adm.senado.gov.br/adm-dadosabertos/api/v1/servidores/previsao-aposentadoria/csv;Diário;30/12/2025;CATEGORIA;Informa a categoria (auxiliar, técnico, analista, consultor, advogado) dos servidores que implementaram ou implementarão as condições para aposentadoria.;Alfabético;2
Administrativo;Gestão de Pessoas;Aposentadoria de Servidores;9577;SECRETARIA DE GESTÃO DE PESSOAS;Previsão de aposentadoria.;Informa, em planilha Excel, por cargo e categoria, o mês e ano em que os servidores efetivos implementaram ou implementarão as condições pra aposentadoria voluntária ou compulsória.;https://adm.senado.gov.br/adm-dadosabertos/api/v1/servidores/previsao-aposentadoria/csv;Diário;30/12/2025;ANO/MÊS;Informa o mês/ano, por cargo, em que os servidores implementaram ou implementarão as condições para aposentadoria voluntária ou compulsória.;Data;3
Administrativo;Orçamento do Senado;Receitas;9444;COORDENAÇÃO DE PLANEJAMENTO E ACOMPANHAMENTO ORÇAMENTÁRIO;Receitas próprias;Dados relativos à previsão e à arrecadação de receitas próprias pelo Senado Federal a partir de 2012 (área responsável pela elaboração: Secretaria de Finanças, Orçamento e Contabilidade - SAFIN).;https://www.senado.gov.br/bi-arqs/Arquimedes/Financeiro/ReceitasSenado.csv;Diário;30/12/2025;;;;None
Administrativo;Orçamento do Senado;Receitas;9444;COORDENAÇÃO DE PLANEJAMENTO E ACOMPANHAMENTO ORÇAMENTÁRIO;Receitas próprias;Dados relativos à previsão e à arrecadação de receitas próprias pelo Senado Federal a partir de 2012 (área responsável pela elaboração: Secretaria de Finanças, Orçamento e Contabilidade - SAFIN).;https://www.senado.gov.br/bi-arqs/Arquimedes/Financeiro/ReceitasSenadoDadosAbertos.json;Diário;30/12/2025;;;;None
Administrativo;Orçamento do Senado;Dotação e despesas;9444;COORDENAÇÃO DE PLANEJAMENTO E ACOMPANHAMENTO ORÇAMENTÁRIO;Dotação autorizada e despesas executadas;Dados relativos à dotação inicial e final alocada ao Senado Federal nos orçamentos anuais, bem como os valores das despesas empenhadas, liquidadas e pagas à conta desses créditos orçamentários, a partir de 2013 (área responsável pela elaboração: Secretaria de Finanças, Orçamento e Contabilidade - SAFIN).;https://www.senado.gov.br/bi-arqs/Arquimedes/Financeiro/DespesaSenadoDadosAbertos.json;Diário;30/12/2025;;;;None
Administrativo;Orçamento do Senado;Dotação e despesas;9444;COORDENAÇÃO DE PLANEJAMENTO E ACOMPANHAMENTO ORÇAMENTÁRIO;Dotação autorizada e despesas executadas;Dados relativos à dotação inicial e final alocada ao Senado Federal nos orçamentos anuais, bem como os valores das despesas empenhadas, liquidadas e pagas à conta desses créditos orçamentários, a partir de 2013 (área responsável pela elaboração: Secretaria de Finanças, Orçamento e Contabilidade - SAFIN).;https://www.senado.gov.br/bi-arqs/Arquimedes/Financeiro/DespesaSenado.csv;Diário;30/12/2025;;;;None
Administrativo;Senadores;Cotas para Exercício da Atividade Parlamentar;47;SENADO FEDERAL;Cotas para Exercício da Atividade Parlamentar dos Senadores (CEAPS);Cotas para Exercício da Atividade Parlamentar dos Senadores (CEAPS);https://adm.senado.gov.br/adm-dadosabertos/swagger-ui/index.html?configUrl=/adm-dadosabertos/swagger-config.json#/Senadores/buscarDespesasCeapsPorAnoCsv;Diário;23/01/2023;;;;None
Administrativo;Senadores;Senadores Aposentados;47;SENADO FEDERAL;Ex-Senadores Aposentados no IPC;Ex-Senadores Aposentados no IPC;https://www.senado.leg.br/transparencia/LAI/secrh/ipc_aposentados_senadores.csv;Diário;16/07/2024;;;;None
Administrativo;Senadores;Outros Benefícios de Senadores;47;SENADO FEDERAL;Escritório de Apoio;Escritórios regionais localizados nos Estados representados pelos parlamentares e que prestam apoio às atividades das senadoras e senadores da República.;https://www.senado.leg.br/transparencia/lai/secrh/escritorios_apoio.csv;Diário;16/07/2024;;;;None
Administrativo;Senadores;Senadores Aposentados;47;SENADO FEDERAL;Pensionistas de Senadores no IPC;Pensionistas de Senadores no IPC;https://www.senado.leg.br/transparencia/LAI/secrh/ipc_pensionistas_senadores.csv;Diário;16/07/2024;;;;None
Administrativo;Senadores;Senadores Aposentados;47;SENADO FEDERAL;Pensionistas de Senadores no IPC;Pensionistas de Senadores no IPC;https://adm.senado.gov.br/adm-dadosabertos/api/v1/servidores/pensionistas;Diário;30/12/2025;;;;None
Administrativo;Senadores;Senadores Aposentados;47;SENADO FEDERAL;Ex-Senadores Aposentados no PSSC;Ex-Senadores Aposentados no PSSC;https://www.senado.leg.br/transparencia/LAI/secrh/pssc_aposentados_senadores.csv;Diário;16/07/2024;;;;None
Administrativo;Senadores;Senadores Aposentados;47;SENADO FEDERAL;Ex-Senadores Aposentados no PSSC;Ex-Senadores Aposentados no PSSC;https://adm.senado.gov.br/adm-dadosabertos/api/v1/senadores/aposentados;Diário;30/12/2025;;;;None
Administrativo;Senadores;Outros Benefícios de Senadores;47;SENADO FEDERAL;Imóveis Funcionais / Auxílio Moradia;Imóveis funcionais ocupados por parlamentares em Brasília e pagamento de auxílio-moradia aos parlamentares que declinam do imóvel funcional.;https://adm.senado.gov.br/adm-dadosabertos/swagger-ui/index.html?configUrl=/adm-dadosabertos/swagger-config.json#/Senadores/buscarParlamentarMoradiaTransporte;Diário;29/06/2023;;;;None
Administrativo;Senadores;Outros Benefícios de Senadores;47;SENADO FEDERAL;Imóveis Funcionais / Auxílio Moradia;Imóveis funcionais ocupados por parlamentares em Brasília e pagamento de auxílio-moradia aos parlamentares que declinam do imóvel funcional.;https://www.senado.leg.br/transparencia/lai/secrh/senador_auxilio_imoveis.csv;Diário;16/07/2024;;;;None
Administrativo;Senadores;Senadores Aposentados;47;SENADO FEDERAL;Ex-Senadores Aposentados no IPC;Ex-Senadores Aposentados no IPC;https://adm.senado.gov.br/adm-dadosabertos/api/v1/senadores/aposentados;Diário;30/12/2025;;;;None
Administrativo;Senadores;Outros Benefícios de Senadores;47;SENADO FEDERAL;Escritório de Apoio;Escritórios regionais localizados nos Estados representados pelos parlamentares e que prestam apoio às atividades das senadoras e senadores da República.;https://adm.senado.gov.br/adm-dadosabertos/swagger-ui/index.html?configUrl=/adm-dadosabertos/swagger-config.json#/Senadores/buscarEscritoriosApoio;Diário;29/06/2023;;;;None
Administrativo;Senadores;Cotas para Exercício da Atividade Parlamentar;47;SENADO FEDERAL;Cotas para Exercício da Atividade Parlamentar dos Senadores (CEAPS);Cotas para Exercício da Atividade Parlamentar dos Senadores (CEAPS);https://adm.senado.gov.br/adm-dadosabertos/swagger-ui/index.html?configUrl=/adm-dadosabertos/swagger-config.json#/Senadores/buscarDespesasCeapsPorAno;Diário;23/01/2023;;;;None
Legislativo;Comissões;Reunião de Comissões;490;SECRETARIA GERAL DA MESA;Requerimentos de CPI;Lista Requerimentos de uma determinada CPI. Serviço exclusivo para Comissões Parlamentares de Inquérito. É preciso informar a sigla da comissão na chamada ao serviço. Devido ao volume de dados, este serviço é paginado. É necessário informar o número da página de dados a ser retornada conforme documentação do serviço.;https://legis.senado.leg.br/dadosabertos/api-docs/swagger-ui/index.html#/Comissão/requerimentos;Diário;08/07/2021;;;;None
Legislativo;Comissões;Projetos e Matérias Legislativas tramitando nas Comissões;490;SECRETARIA GERAL DA MESA;Autores de Matérias Legislativas nas Comissões;Retorna informações sobre os Autores de Matérias tramitando nas Comissões.;https://legis.senado.leg.br/dadosabertos/api-docs/swagger-ui/index.html#/Processo/distribuicaoAutoria;A especificar;20/05/2021;;;;None
Legislativo;Comissões;Projetos e Matérias Legislativas tramitando nas Comissões;490;SECRETARIA GERAL DA MESA;Projetos e Matérias tramitando nas Comissões;Obtém a lista de Matérias tramitando nas Comissões. É necessário informar ao menos um dos parâmetros - siglaComissão ou codMateria.;https://legis.senado.leg.br/dadosabertos/api-docs/swagger-ui/index.html#/Processo/listaMateriasEmTramitacao;A especificar;20/05/2021;;;;None
Legislativo;Comissões;Reunião de Comissões;490;SECRETARIA GERAL DA MESA;Item de Pauta de uma Reunião de Comissão;Retorna os dados de um Item de Pauta de Reunião. Ex: Relatório, matéria, ementa.;https://legis.senado.leg.br/dadosabertos/api-docs/swagger-ui/index.html#/Comissão/detalheReuniao;A especificar;20/05/2021;;;;None
Legislativo;Comissões;Tabelas de Tipos relacionados a Comissões;490;SECRETARIA GERAL DA MESA;Tipos de Colegiado;Retorna a tabela de Tipos de Colegiado do Congresso Nacional.;https://legis.senado.leg.br/dadosabertos/api-docs/swagger-ui/index.html#/Comiss%C3%A3o/listaTiposColegiado;Diário;20/05/2021;;;;None
Legislativo;Comissões;Projetos e Matérias Legislativas tramitando nas Comissões;490;SECRETARIA GERAL DA MESA;Autores de Matérias Legislativas em Comissões;Retorna informações sobre os Autores de Matérias em tramitação nas Comissões.;https://legis.senado.leg.br/dadosabertos/api-docs/swagger-ui/index.html#/Processo/distribuicaoAutoria;A especificar;20/05/2021;;;;None
Legislativo;Comissões;Lista das Comissões do Senado Federal e Congresso Nacional;490;SECRETARIA GERAL DA MESA;Colegiados do Congresso Nacional em atividade;Retorna a lista dos Colegiados em atividade no Congresso Nacional, incluindo Comissões, Órgãos, Conselhos etc.;https://legis.senado.leg.br/dadosabertos/dados/ListaColegiados.xml;Diário;20/05/2021;;;;None
Legislativo;Comissões;Reunião de Comissões;490;SECRETARIA GERAL DA MESA;Partes de uma Reunião;Retorna as Partes de uma Reunião. Ex: Eventos, convidados, participantes e documentos.;https://legis.senado.leg.br/dadosabertos/api-docs/swagger-ui/index.html#/Comissão/detalheReuniao;A especificar;20/05/2021;;;;None
Legislativo;Comissões;Lista das Comissões do Senado Federal e Congresso Nacional;490;SECRETARIA GERAL DA MESA;Lista das Comissões Mistas;Relação das Comissões Mistas em atividade no Congresso Nacional.;https://legis.senado.leg.br/dadosabertos/dados/ComissoesMistasCongresso.xml;A especificar;20/05/2021;;;;None
Legislativo;Comissões;Projetos e Matérias Legislativas tramitando nas Comissões;490;SECRETARIA GERAL DA MESA;Relatores de Projetos e Matérias Legislativas em tramitação nas Comissões;Retorna informações sobre os Relatores de Projetos e Matérias tramitando em determinada Comissão.;https://legis.senado.leg.br/dadosabertos/api-docs/swagger-ui/index.html#/Processo/distribuicaoRelatoria;A especificar;20/05/2021;;;;None
Legislativo;Comissões;Lista das Comissões do Senado Federal e Congresso Nacional;490;SECRETARIA GERAL DA MESA;Colegiados do Congresso Nacional em atividade;Retorna a lista dos Colegiados em atividade no Congresso Nacional, incluindo Comissões, Órgãos, Conselhos etc.;https://legis.senado.leg.br/dadosabertos/dados/ListaColegiados.csv;Diário;20/05/2021;;;;None
Legislativo;Comissões;Reunião de Comissões;490;SECRETARIA GERAL DA MESA;Agendas das Reuniões de Comissão no mês;Retorna a Agenda das Reuniões de Comissão no mês informado.;https://legis.senado.leg.br/dadosabertos/api-docs/swagger-ui/index.html#/Comissão/agendaReuniaoMes;A especificar;18/11/2021;;;;None
Legislativo;Comissões;Reunião de Comissões;490;SECRETARIA GERAL DA MESA;Reuniões anteriores a 2012;Lista de documentos de reuniões de comissões anteriores a 2012.;https://legis.senado.leg.br/dadosabertos/dados/DocumentosSicon.zip;A especificar;22/11/2021;;;;None
Legislativo;Comissões;Composição das Comissões;490;SECRETARIA GERAL DA MESA;Serviços de Composição de Comissões;Vide DataSet "Composição";https://www12.senado.leg.br/dados-abertos/conjuntos?portal=Legislativo&amp;grupo=composicao;On-line;on-line;;;;None
Legislativo;Comissões;Projetos e Matérias Legislativas tramitando nas Comissões;490;SECRETARIA GERAL DA MESA;Relatores das Matérias Legislativas nas Comissões;Retorna informações sobre a Relatoria de Matérias tramitando nas Comissões.;https://legis.senado.leg.br/dadosabertos/api-docs/swagger-ui/index.html#/Processo/distribuicaoRelatoria;A especificar;20/05/2021;;;;None
Legislativo;Comissões;Reunião de Comissões;490;SECRETARIA GERAL DA MESA;Agendas das Reuniões de Comissão por data;Retorna a Agenda das Reuniões de Comissão na data informada.;https://legis.senado.leg.br/dadosabertos/api-docs/swagger-ui/index.html#/Comissão/agendaReuniaoDia;A especificar;20/05/2021;;;;None
Legislativo;Comissões;Votações Nominais;490;SECRETARIA GERAL DA MESA;Lista de Votações Nominais em uma Comissão;Lista de Votações Nominais por Comissão.;https://legis.senado.leg.br/dadosabertos/api-docs/swagger-ui/index.html#/Votação/votacaoPorComissao;A especificar;20/05/2021;;;;None
Legislativo;Comissões;Lista das Comissões do Senado Federal e Congresso Nacional;490;SECRETARIA GERAL DA MESA;Lista das Comissões Mistas;Relação das Comissões Mistas em atividade no Congresso Nacional.;https://legis.senado.leg.br/dadosabertos/arquivos/ComissoesMistasCongresso.csv;A especificar;08/02/2022;;;;None
